0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
823698.2,23697.809,-419736.66,-401206.2,228435.95,-794407.44,-2440683.2,1258270.0,339000.4,1.096474,456272.22,567340.44,-682516.94,-1995053.8,-1591858.2,3.149564,0.98117065,219457.05,-1191509.5,-1364477.9,499387.8,-501351.2,-356425.72,219012.58,73232.69,1144393.4,-3307356.8,-881852.75,-909136.4,6.7761674,1.7421051,-169789.3,-583175.5,-411632.03,-982618.7,3.7451835,-2932769.5,-687603.4,-3059747.5,-69176.836,-565857.44
883089.94,413086.78,-140203.92,62545.043,-78835.8,-286712.6,-2687135.5,-368653.3,2.2994175,-613711.0,576328.4,-1373828.1,-305316.12,-63795.89,-2412850.8,-4684549.0,-689210.56,297560.16,-141821.42,-2365052.0,-1297749.2,758246.8,-176916.73,-45790.86,-556423.94,-650980.7,-3774990.2,-344520.4,254476.56,-2003113.0,34.533394,320887.72,-1896486.6,588353.5,6.9333,223361.89,-1253770.5,-1824184.8,-3333252.8,-146053.03,-1918117.5
43645.082,257765.78,-494319.88,174431.62,-994498.44,-1168293.6,2.7742267,-772042.1,-971140.7,1.3852642,396471.1,530601.4,-1266920.9,-2266339.8,-3740962.0,3.9331245,0.98329633,33854.992,-701896.2,-1060062.8,-648205.75,974773.4,1.019524,-1017690.75,-2023362.0,-1742556.9,-1509334.4,-964957.44,159205.05,0.011061677,-3733612.2,-986448.3,-552093.75,-256359.83,1.0605755,4.051149,2.5283718,-183133.39,-2962323.2,71236.266,-1524021.2
270794.97,362.55896,375522.56,-1015474.3,-3487693.8,-467942.12,-3385050.5,-189199.03,105.652855,193.65189,-2208747.0,-525325.5,-1490596.8,99.39529,-2863300.8,119.23229,0.9948387,-956554.6,60169.316,-543695.75,572442.4,131371.7,-715981.94,642799.5,-916459.7,-1910528.0,-3044299.5,64342.863,-556499.3,70.2364,-4341887.5,727611.06,-3928039.0,-4288318.5,-68667.84,579.59,280.0745,-1823882.1,-3336054.8,-1393708.0,689707.06
907910.8,-157063.28,668064.0,-1959284.1,-1027095.56,733169.8,-4018725.2,1968917.9,250479.23,-1694720.1,-703326.0,808794.94,-768955.4,1434114.6,-2270799.8,-1885545.0,155041.62,427077.84,140756.14,-2556422.5,1732257.0,801117.0,988847.0,732032.6,270973.44,-169268.66,-3282243.5,576813.8,-240545.66,-3117800.5,151.58315,102220.64,-2713941.5,-3913445.2,820392.4,-2429552.5,-3795420.0,-4436982.0,-2181479.2,-135039.69,480589.06
235348.05,167.57208,161391.89,-798384.5,-2770905.2,665137.5,-3059037.5,931195.2,59.55494,-4750320.5,-4461162.5,915207.94,-1115743.8,55.9874,-3616326.0,44.99449,0.9920261,-683555.8,-643744.3,33293.2,481731.5,618536.4,-4727256.0,350665.78,199630.31,883244.7,-2815640.2,-1162030.4,-1769390.1,23.589453,-3786234.2,60339.707,-1397544.1,-4150691.0,62.80894,178.74516,114.88417,-1810824.5,-1788037.2,-658319.06,-659576.7
142817.61,-650971.0,-663195.0,-1478905.1,-892299.75,-1165650.6,-2460439.0,720651.44,1.2761614,1.1619425,452731.28,-629186.8,-1673938.9,1.3235894,-3366200.2,3.2242503,0.98708475,-1028206.0,-1068041.4,-1154073.4,-621839.75,311728.1,-1614814.8,-852094.0,-1112196.0,-631423.5,-3348101.0,-573823.3,-728944.06,0.009852613,2.1133382,-2043275.6,619008.94,-572804.75,1.1215593,4.024267,2.5999565,118752.3,-3209871.8,66003.06,-534222.3
3174160.2,3295982.8,301647.9,-1115156.6,641530.4,-25503.63,-326872.12,-122846.48,-115206.445,-1400584.6,-1308075.4,283048.62,-574218.9,2689100.8,-1482562.8,-4115877.8,940726.56,-572553.2,1456093.1,-1384443.5,1783540.0,2457684.8,-2333707.0,1839942.8,933287.25,1030824.4,-2637552.8,629315.6,-327236.03,-1482450.4,-4010182.0,883270.56,-2290934.2,-3725797.5,1015207.25,-884610.2,-2911906.2,-2150950.0,-2598439.5,76221.734,-37412.758
-450405.7,-427891.38,-683430.56,-13112.727,-466740.84,-136976.22,2.688088,376632.47,1.9149071,1.9030162,-495425.22,-1244667.8,-1098306.4,-83617.016,-3253459.2,4.983061,0.988015,-1148701.4,-1028729.6,-1331222.2,-219000.17,353260.2,-427721.72,692478.75,412001.53,-506072.5,-3523475.0,-1011530.8,-1094178.6,6.390359,5.7197757,-52592.516,-1967791.0,-3009038.2,-659682.56,5.3983483,-1713818.8,-2982891.8,-3002747.2,-874013.1,126196.63
161466.95,-46409.258,7401.8457,-35411.953,-518576.1,-2306556.2,2.5149846,138232.66,-1198956.9,1.459704,-314717.88,559002.75,-1222586.2,-1147747.1,-2583431.8,2.4517193,0.97308135,-2378882.5,-1422791.2,-464044.3,455294.56,88684.31,1.0383396,-604568.25,-1241450.9,759376.75,-2439908.5,235693.03,348502.94,7.199097,-2424025.5,-1358280.9,513598.5,-726216.44,-1410398.4,3.8634725,2.524558,-178791.89,-3331979.0,33204.28,185118.78
-1042634.0,-2649311.8,317925.22,443208.28,1067681.6,222674.94,2.8423753,-935647.7,141003.69,-835527.06,-737941.8,-332876.53,-1882014.9,-1219443.0,-3366131.2,-3357478.5,-1260985.0,-1438973.0,-273677.1,317629.28,-475713.3,196050.45,1.070326,-606142.44,-172004.28,156962.03,-3251821.2,-2477472.8,-361697.78,9.76568,3.1397424,-261919.17,-631826.75,32130.486,1.3515271,4.9367247,-2703515.0,-708220.1,-3280508.0,1307719.2,489543.25
-411281.25,-1693466.5,-457746.78,101512.44,301173.84,-2206227.2,1.2352005,1709787.4,-2608113.2,1.438994,-342170.2,14878.007,-367368.78,-275113.1,-2732410.5,2.6742353,0.98871076,-959737.6,-442743.88,-1036646.8,-1167399.0,270818.94,1.0292238,-43096.164,1257201.6,-203772.36,-2663647.0,-281194.4,-822668.0,0.0055902572,1.9725285,-653275.3,394286.72,-624161.9,1.0154706,3.8810346,2.515895,-1346578.9,-2948665.2,-701073.75,-100662.73
367215.34,443633.9,1243712.9,822302.56,407191.5,-614490.06,-2926556.8,345820.38,2.4384103,2.3276594,-484565.3,54472.57,-1433970.9,1.4961312,-3989018.5,6.3562007,0.989047,392163.78,-620844.25,213474.42,6136.234,-1273894.4,-642205.6,-1522517.8,-878457.1,-447131.78,-1633549.0,-224824.81,-1073815.2,8.168819,11.268965,85675.43,-515752.7,-188094.78,1.9360014,-2468640.0,2.935053,-1173801.6,-1786768.6,-328330.53,-2169920.5
658855.8,408472.0,-153854.64,-1510189.6,-783170.0,742271.0,9.890022,524209.5,-1274585.5,-2781700.5,-425073.06,-825234.75,-536568.06,-2151725.0,-3207282.2,-2659795.8,-1207948.5,-45733.227,-1272892.8,-282380.25,787004.7,1711503.6,1.0679412,146488.78,-742852.3,-819546.06,-3094156.2,-56796.016,-345100.5,-2006571.8,-3170657.5,-611397.6,-1042286.7,1408622.8,4.2717686,55.101364,-2880504.5,-530861.4,-4032942.8,190675.48,-381446.62
1847113.4,1692610.4,470375.84,299552.6,-2089047.4,-454386.3,-2078994.4,620228.56,3.613661,211564.42,-2554133.0,268872.34,-144332.67,-17598.76,-1500419.1,8.409735,-1124647.6,-1130506.6,-1081580.4,-2308340.2,1076251.0,536671.1,-1402092.4,117690.8,121204.01,196644.25,-2607092.5,210794.1,-291122.47,-2177323.2,-2051369.6,-303220.53,1511482.8,-2835027.5,338973.78,-762237.1,-1479259.2,-2949376.2,-2075463.2,-994879.8,-745069.5
703631.75,-571961.2,-269113.72,-143375.94,663420.25,272180.62,2.452201,746459.6,-781510.4,-297954.62,-333254.84,-925941.25,-306732.6,-1039952.94,-2750923.5,5.447349,-1168935.0,-1217212.5,-1955747.2,-300615.06,674875.9,21434.58,1.0894655,410752.56,119828.81,-318829.94,-1889679.5,-457783.1,-1556202.4,7.228951,3.2221322,-1063460.5,-322152.5,-1598255.0,-526046.94,3.9070559,-2952123.8,-1768871.5,-4257803.0,-569106.44,-61986.55
-1025442.94,-948265.3,988245.94,107292.266,1548300.6,-924306.5,8.7551985,831134.06,-2437039.0,-929009.56,-765134.6,-1276098.9,-950345.9,-1557962.6,-2978554.2,-11205.419,0.98240185,-191707.16,-1061773.8,-515461.38,78458.61,510428.22,1.318542,566168.75,-154218.88,-962301.56,-1579446.0,-245084.45,-994804.06,-3355149.8,-3152371.5,133580.38,687374.6,-463271.72,-46099.95,66.019844,-2046567.4,-87728.77,-2579418.2,436701.78,-179226.73
-889646.56,-777630.94,-473856.4,208856.73,-520292.62,-847796.5,1.4864632,863979.5,-207726.86,-1611639.5,1573081.8,383050.3,-578896.8,826080.06,-2759298.5,1.4599689,-1374166.2,-1489872.0,153169.75,-711735.4,-331723.66,158044.89,-1093408.5,-441151.03,-1194508.4,-1995985.8,-2108073.2,-1806023.4,-1808758.4,0.9296483,2.144496,4878.3403,-486322.25,452487.53,-1852750.5,3.4844024,-2200164.8,-683798.7,-3813860.5,-210136.17,-638125.4
32016.178,3.3334563,-2991761.5,-982968.4,85895.11,-576054.0,-2281073.8,665500.8,207937.7,1.6973103,-502829.84,-584405.3,-1057849.9,-2449160.5,-2814451.5,2.5605125,0.983218,-1299624.9,81630.375,-98375.04,-1754643.8,750040.94,190397.94,-1470588.5,-224900.81,-467206.53,-3632043.8,737315.8,259005.23,7.028864,-5351880.5,-1271645.6,226675.2,-684169.4,-1933262.4,4.538952,2.7944665,-1116158.0,-3711420.2,918261.1,-66780.336
-673295.7,65052.92,45283.453,-588239.9,-690098.44,258992.66,1.7987555,288950.94,1.411739,1.2869462,-651934.94,-397346.56,-2123270.5,583308.06,-3321429.2,1.6465737,0.9997335,-1491113.2,-293993.5,-1021374.2,191954.75,-639523.5,-1082230.5,-987566.2,337759.2,-1001324.9,-1908370.9,-568161.8,-603987.25,7.692064,2.4825244,308792.3,89445.95,-1304397.4,1.0916777,3.8028793,-2897731.2,-943066.0,-4036588.8,-998549.25,45122.25
303542.9,73747.58,-4116.5576,-2579882.0,530670.44,-175834.86,-2588283.2,553526.2,1.5472558,587621.44,105410.62,1328412.8,-394589.8,1044728.44,-2229867.2,-4058835.8,0.98401874,-1079671.8,-533516.3,-529787.1,-504293.1,1395232.8,-456718.03,-2062005.5,-402980.2,77659.21,-3613039.0,-126196.305,-772576.94,11.610577,3.982123,364476.12,-1748055.9,-161908.31,-1709355.2,5.23421,-1420329.0,-1295948.6,-3034247.2,-183198.83,-25739.01
745692.5,-1884783.0,520468.0,305152.1,1321035.4,-1738327.1,2.5458694,358912.47,-3145305.5,1.1984692,108590.55,-891860.2,-654766.56,-616270.25,-3236520.0,3.2608566,-590528.8,-508098.88,62770.137,-82570.734,-326478.72,511225.75,1.1041925,-471400.44,-2147700.0,-1666467.1,-2951202.0,-350367.94,444086.62,0.6239931,4.3955235,544425.06,222150.53,-737234.56,-1698431.6,-2144470.0,-1403316.6,-809051.06,-3729237.8,-540852.3,-3482236.0
863996.4,-134497.77,311267.38,-149031.7,-1997497.9,237906.94,29.00023,-428726.03,-34188.906,-1123128.6,-1121814.8,1333393.2,-1419094.8,-1097178.5,-2677952.0,-3346660.0,0.988731,-813745.3,30663.39,-1193354.5,792500.7,122239.12,-281201.53,-581431.1,-558483.5,-392802.8,-3176161.2,158555.16,-1541551.4,100.27843,-4066287.0,1477154.6,500017.66,-2817317.5,41.829613,-1881473.6,-2671592.5,-2176449.8,-3245088.0,-1057805.1,-1060462.2
316540.5,554576.4,-495312.34,-273073.28,1077659.6,-840144.6,-3438910.2,832916.2,490585.72,2.6519608,599867.75,-177516.84,-1958041.5,1.8664302,-2576075.8,-2137163.8,0.9866334,886381.3,-687713.06,-544911.75,-1102267.8,1602634.8,-194361.2,-475336.75,24933.916,-71367.586,-2797057.5,-231866.92,-395361.8,1.9995655,-2629302.8,412171.47,-1151356.1,-889092.3,2.8557458,35.639328,3.3880818,-371760.25,-1324550.0,-1823220.8,-578376.94
226646.16,1125120.4,991588.3,-84450.58,-162649.14,153460.83,35.05457,570844.9,-744344.5,-394798.8,-1326205.5,-1223102.0,-1883943.6,-677558.5,-3407730.2,32.611496,-434952.06,-1223308.6,-33232.76,-564423.06,282669.22,1200635.1,5.95676,1169402.9,-689771.56,-749820.1,-2472562.5,644781.56,-477861.34,-652398.2,97.567825,1201523.4,-291883.1,46916.26,-3343138.8,101.40155,-1794995.6,-4242947.0,-4491046.0,917425.2,-164343.55
1178590.0,1582050.9,-333761.94,-212181.45,503930.62,-574210.0,-2263941.0,5617.487,1.4601889,-2431019.2,2375939.5,857254.44,-1157533.1,615885.4,-2532541.8,-2251809.0,-647604.06,-429195.6,-102138.01,-433264.38,361102.6,2118871.8,-177425.34,758039.0,-1018336.3,-646637.4,-3555424.8,-498779.1,-304856.97,-1505465.0,-1340266.0,-401395.75,-3737599.2,-982619.0,-435434.0,-1497990.5,-4062234.2,-61769.36,-1408120.1,-120293.125,696516.6
-677369.5,72600.484,-1055712.1,-1233535.0,-374584.1,1068671.1,2.5560722,-232735.38,-3993292.5,229314.52,474659.28,-1097634.4,-1933958.2,-1423292.2,-5013588.0,5.5746484,0.98666316,-1652130.1,227715.5,-1087927.0,158020.66,-1101380.2,1.0460281,163221.67,-927048.6,-253105.47,-2954622.2,576166.4,-1340264.1,-2277647.8,4.4261556,39637.926,-1614809.8,-291325.53,2.2417195,-1352683.1,2.809126,-360643.12,-2475633.8,508671.3,-1295065.5
-113223.52,67496.11,-418155.47,-741494.5,-487603.34,673322.7,2.7418191,415242.4,-2938772.8,2.0067008,-436377.0,-661785.75,-808056.1,-573547.9,-3709405.0,2.9032156,0.98510736,-702725.9,54574.234,-1422798.8,-230863.16,616959.94,-543030.1,-516668.72,-531073.56,-515317.84,-4969347.5,-366594.25,-583625.5,0.0077478713,2.9396791,-697671.1,-1732282.5,-714974.5,1.1987247,4.132191,2.5097072,-764536.6,-2001730.8,1651526.4,-1103892.0
104286.39,221150.14,1302598.8,-1836822.2,83533.33,-1842578.9,3.2321577,-517392.88,459857.16,-946242.3,1449090.2,-241393.42,-134142.52,-321388.06,-3161734.5,4.356932,0.97647935,-588891.3,759778.5,-1067973.8,-1301994.9,1184232.2,-1200855.4,-592926.3,269529.56,-908719.25,-3078884.2,179461.61,-1520055.5,-2113211.5,-2323866.0,-137797.67,-231082.2,-688722.5,1.5602759,6.0824375,-2195383.0,-1598036.5,-3485319.5,302316.38,-270182.56
-619131.7,-1164165.6,-1317424.0,-750211.0,-394119.53,-1072293.2,1.3926996,1296385.9,1.1561472,1.0681396,-949442.1,-543389.06,-1084731.0,-494535.97,-2793213.8,2.9141927,0.985893,-1039560.4,-927753.4,300390.7,-229558.64,265727.47,-31399.393,489553.44,-1803515.0,-355923.9,-3180710.0,-718471.44,-533330.2,0.9794797,2.286674,-981716.0,-67287.04,12639.652,1.1893369,-2001945.5,2.4170806,-1546663.5,-3147720.5,406337.75,-2511883.2
299358.53,879058.5,87350.04,-591183.6,593303.25,-1362252.2,3.9486775,-293641.38,-2833883.5,-1099199.4,937315.0,-375805.28,723306.1,-614967.2,-2535241.8,-3098705.8,0.9833336,-407168.47,-439059.66,240496.17,-630448.7,1491242.2,1.177334,495020.6,-1485766.9,-1418757.1,-2605463.5,-526679.3,-1038129.6,9.907,32.849205,-787883.2,73387.81,-726274.44,-687845.06,38.537334,-2574246.5,235392.31,-3372129.8,-841288.6,1011529.2
-216823.94,-522618.12,89871.805,-208508.33,203064.03,-574929.0,1.9098809,1458568.0,-809445.56,1.0633126,-440499.22,644978.94,3.3777354,-294126.1,-3950272.8,1.6290578,0.98504275,-1387037.6,-1571415.2,-892587.7,-139595.8,448942.0,1.0234416,350670.16,-454588.66,140545.23,-1568545.4,-1263441.8,-1415372.2,0.006335924,2.1357975,-1064530.6,-279152.5,-962445.5,0.99611825,3.4824839,-2179292.8,-1076860.0,-4615136.0,-49373.316,-1592973.6
413678.2,-233949.67,-601510.56,-837262.56,-3566148.8,-685679.8,-1894575.5,553422.6,3.2038362,4.4703355,293690.94,-332986.75,-1242846.0,-118414.13,-3340832.2,7.301059,0.98957205,-60977.426,-1007518.4,-252477.2,-251984.08,1876202.0,-1226678.2,956709.7,-733704.2,1056401.2,-2547447.0,-127188.16,-991145.25,13.143523,26.578308,1211644.8,455435.5,-18026.168,3.2162807,28.501749,-390715.7,-3345304.0,-3112275.2,196188.75,-460826.22
-1709727.8,363289.03,-1329692.1,-1006481.94,-427337.22,-976486.8,-2138299.0,1020997.0,1.7931057,1.151332,131155.67,121890.14,-1392537.9,-302796.62,-3063612.0,2.9446278,0.97470397,99901.164,-2078670.0,-189905.17,114629.32,-316784.12,-335961.22,182878.9,-2208713.2,-496206.03,-3767975.2,193302.73,-935893.0,1.2941908,2.7150717,-1293499.5,-1203574.4,-704397.0,1.2096592,-415098.44,2.591481,-749710.2,-2615979.8,230994.5,1667272.8
-234750.64,-141411.31,-39739.83,-569650.2,-247127.56,684182.6,-2949758.0,266225.44,2.2335312,2.0954278,-633527.44,-501400.75,-1366504.0,1.8740983,-2642934.8,6.068587,0.9907518,-833068.2,-1770908.2,-1811240.0,25115.652,-391166.7,-5822299.0,-26391.633,-206086.44,-645186.25,-3550107.8,518742.78,-1647420.6,0.005376567,3.7265801,-34.907806,-563984.7,562710.75,1.4480374,-1829930.8,2.7550557,-1065063.5,-4068851.2,-1894305.1,-464648.03
1451270.5,-93602.38,212030.05,-459156.75,-327751.5,-72116.56,1.9281924,-410216.78,-2175100.8,1.1077673,179933.77,232588.69,-357759.84,-1110087.9,-3576246.2,2.6971002,0.9760719,-1135544.1,-1395599.2,-390777.88,104921.94,1273978.4,1.004276,-1054986.5,440100.25,21848.848,-2509037.5,-453632.7,-1030881.7,1.2307385,-4221561.5,-505208.38,647745.94,-2144073.2,1.2531036,3.8020117,2.5321221,182429.0,-3980334.0,-546690.56,-495265.22
502904.34,1471246.5,307887.0,-845350.75,-2964054.0,-1856835.1,34.85693,925929.9,-774613.4,-1891127.8,-3265857.5,2362362.0,-2027348.1,836529.56,-2007899.5,-2121074.0,-540523.56,-2364597.0,-447970.66,333852.6,-244990.84,1053354.6,697688.06,204835.33,428948.3,718692.6,-3209290.2,-258101.11,1474097.8,-668893.3,184.21211,256925.3,94406.08,-416290.7,-1081425.2,183.85329,-2475214.5,-2983103.8,-2162257.2,274391.28,1094124.1
531702.9,-1104995.9,-69721.62,-1162585.0,-364372.72,-809249.94,3.6469362,1190369.6,-2211328.5,775135.5,1451058.9,528118.44,-1205078.1,1077453.9,-3179738.2,-3829058.5,0.98460907,-23965.568,-552760.75,-714193.56,-76790.83,-181374.45,1.1083424,85233.29,-1230996.0,-678216.9,-2529451.5,-1092381.9,-1823276.1,11.68328,13.373069,-1048948.1,-699844.44,100859.77,-755847.25,21.041245,-2824219.0,-289815.78,-4131685.5,-268380.5,-445773.72
-109768.96,-336154.2,-934722.2,-980614.06,-79018.586,752497.3,115.95589,35943.355,-1481403.5,-1499523.1,-2398867.8,14257.845,-931985.3,-858269.7,-3361141.8,-3734680.5,0.9855306,-533571.56,-181293.9,427378.56,-177692.27,1216106.6,180.00412,297803.22,34782.74,870824.2,-2739814.5,-623863.25,286913.03,2638.7827,-2176885.5,1532770.5,-977786.44,-4809255.5,374.48795,-1323792.1,591.16846,-2840841.2,-4169636.5,-690705.1,164369.73
-20440.77,327898.56,-1322839.8,266744.0,-699563.5,973729.4,3.33128,-669214.06,-453125.4,2.3304946,-406970.84,-677164.44,-1639547.0,-3084153.8,-2837463.5,6.8514676,0.99470836,-96259.41,-256401.3,-336901.03,-1183650.1,50018.88,1.0443245,-929777.4,307113.25,-189011.02,-1842799.6,-1141296.4,-269923.3,-2513490.0,-4184280.2,-1837322.9,-17681.922,-336607.72,-1435204.6,10.997494,2.944381,-2111802.5,-2114383.8,-553733.44,-239858.98
-274238.0,163996.44,-740786.7,681620.25,-144251.83,-1238083.0,0.014944325,808173.94,-635046.9,0.005012029,204605.81,-43038.86,-1329903.1,-621594.2,-2935086.5,1.411582,0.9776595,-1663350.9,-519023.8,-1164532.1,700493.7,-218778.25,187308.36,-533939.8,-613965.75,-1006503.94,-3186225.2,-505001.7,64840.85,0.0068826685,1.9041789,51302.234,-2123058.5,440149.4,1.0066062,-2650059.2,2.3635228,-939804.9,-4279070.0,188262.2,1922709.2
-29488.955,-1431342.0,248689.0,-255963.31,-892174.94,-187998.23,1.8803384,112726.79,-2683838.8,1.0203828,981283.25,-220969.89,207183.31,-1757441.8,-3693061.8,2.6684976,0.98233324,-1403340.4,-896763.7,-1197745.1,-545278.56,304759.72,1.0206463,138067.88,-1506223.1,-909134.1,-2215782.5,-236788.28,-693123.0,0.008568368,2.3191948,51403.14,-984047.25,-270962.53,1.185857,3.7440457,-1207359.4,-1439604.5,-4185613.8,-763359.6,-599362.5
-933170.25,-928017.75,-132101.33,571750.9,-1264307.5,-1304115.6,-2291325.2,1065378.0,-2043595.8,1.2380803,791517.6,-1132016.0,-1782807.4,-887529.6,-2017111.0,5.6884804,0.9797302,179064.58,-647585.9,-86311.2,241697.86,870629.94,-933122.5,-98901.52,-155583.4,725608.8,-3632499.2,-263168.2,-339944.28,0.010861415,2.7664008,-1154316.1,-1184201.8,-1358044.2,-1201711.9,4.007692,2.6362708,-665937.44,-4105607.2,343746.84,-59390.008
-366926.78,-286157.78,-296358.2,-655027.06,-1729832.6,54113.895,1.3224382,1624536.6,0.9923241,0.92251104,639199.6,346284.75,-983543.7,72028.945,-3442618.5,1.773774,0.97668344,-958204.0,-442398.38,-678186.9,371205.62,-383522.53,-691651.5,-492683.34,-1688505.6,-74527.92,-3029548.8,-803452.1,-411476.47,0.008851748,1.6040173,-579261.2,-930421.56,-70014.805,-2439629.5,3.4917545,-3653086.0,-1777824.5,-3706998.5,-148192.02,-320128.62
-1072780.8,-2359557.2,827707.0,-563096.06,-302221.88,-875111.3,15.727515,-469187.56,-3165681.8,-3386464.0,1171371.2,-726703.06,-1782619.4,-2407851.2,-2367806.8,-561426.25,0.9899266,422355.56,-516246.44,-501127.03,-216247.05,465883.75,1.250622,-789480.44,-63079.355,178675.78,-2943593.5,317205.47,-47784.938,-1086445.8,-3505783.0,214087.19,-110375.32,-493855.56,17.290657,61.42277,44.795692,119109.88,-2905442.5,-461211.34,-985591.7
-199210.66,-520302.03,154487.84,232207.52,-669563.2,749285.5,-3740047.5,-70546.03,-1258638.8,1.0550797,626558.25,-133751.06,-2055829.6,-755844.4,-3154763.0,2.8124995,0.98164207,-1438325.8,-1122668.4,-1135682.4,-18417.729,-386363.8,-118279.73,14672.485,-1649663.1,-1297603.2,-3633355.0,-748355.8,-758026.3,9.435173,2.2351327,-268310.47,-1787717.2,-1462661.9,-67415.46,-1034267.4,-1772364.8,-211931.77,-3028420.5,-684926.7,-1318635.0
-40281.082,2081336.2,-218543.86,-323951.0,-2306416.0,670868.2,-3928842.5,1160931.6,-275959.1,-44590.77,-368031.78,-717974.4,-257717.0,467265.7,-3600094.2,50.308025,0.9948624,-445723.72,-1403730.9,-1595392.6,536002.2,-705327.7,-188456.0,-116718.086,70217.43,766086.8,-2162915.2,804950.7,-743055.9,-2028643.4,223.40231,-576950.94,-2651975.0,-3872224.5,-2159536.2,225.88849,-1781681.0,-3215613.5,-2243102.8,663888.0,-1022759.6
-190773.34,-470882.84,20810.46,155928.42,1528275.0,-885458.75,2.6527822,-238888.12,323686.75,-768794.44,1085122.4,1044395.1,-1112026.1,-417242.66,-2421045.0,3.0898662,0.9730019,-448178.88,-90474.65,322668.16,-843918.25,-115135.164,1.019302,449323.66,-173038.64,-662465.2,-2542669.8,-1483460.8,204871.7,0.0078043505,2.1984644,428489.7,-755017.0,-443689.1,-754539.6,3.7187195,-3945536.8,-529864.2,-3226950.8,30795.367,-210574.33
360694.56,416053.53,1969250.6,278247.12,809316.06,-430579.78,-3227329.8,534145.4,-2727270.2,2.7047567,696596.6,-84015.87,-3121315.0,1.7747082,-2825675.2,6.7097535,0.9904463,-998582.2,-289116.25,-19425.72,187963.5,-222496.72,-1631971.4,-1251804.9,24781.584,-503519.88,-4530806.0,208432.47,-2175947.8,1.6288086,-849889.25,-475664.56,675603.2,-852912.7,1.8816328,34.101654,2.9944682,-264186.3,-3445051.2,1212159.1,-194757.44
774220.7,124.48199,-309827.12,26779.877,361952.25,-1236411.0,-2217471.0,941399.0,-2647888.8,-3166474.2,484804.94,4504.9297,-1625925.8,-160723.97,-3040160.2,-3863375.8,0.98467785,-251283.89,-2484755.0,-373609.0,461792.1,626071.94,-450743.9,498015.22,-974854.9,156458.4,-2746433.5,-1167831.2,-379044.2,33.88736,-3595997.5,-953480.7,-1027876.3,-1498159.2,-809664.7,150.56355,86.530464,1398325.4,-4184247.2,-738311.4,113274.62
309379.25,596482.4,1654643.9,-436271.53,-1535579.5,-459746.66,-1700607.8,492975.03,335729.62,-3371339.5,613455.4,1032378.1,-704404.06,336969.28,-3039889.0,-3756335.2,-1846108.6,924763.0,-278100.25,-2384784.0,916641.4,1195527.1,-351881.6,-654795.9,-833623.0,-278963.7,-2866692.8,738289.75,-649319.44,-265314.47,28.212055,670556.75,-704261.4,531381.1,-255021.83,-2934016.5,-2994968.0,-1751804.1,-2997268.2,562132.3,-51025.25
-36986.703,77258.914,-1267844.8,-747341.8,1152644.1,-334507.1,-711648.0,386585.66,2.755425,2.6634445,-752625.4,-243510.72,-1417941.6,1.7438818,-3868315.8,-4174216.2,0.98731256,1414769.0,-819679.2,-75738.92,129756.71,164065.94,-41434.035,1142075.9,-149306.83,32531.318,-2921633.0,-1166003.4,-1829952.8,6.661664,-2269238.0,-282516.44,-521763.12,-491292.72,1.7497939,14.953646,3.546167,370084.38,-3377749.5,-769619.94,111682.3
-577769.7,406673.97,-522000.88,475867.66,-1610944.0,-1349539.8,-1734638.8,766256.5,-486511.2,1.0576433,-348166.75,-1219921.9,-1107837.5,-99905.9,-4324384.0,1.9758272,0.9845735,-1095294.5,-261261.44,-62152.887,-806202.0,232980.02,-110065.13,-742922.8,-788151.5,-460956.2,-2434895.2,48171.805,-119414.7,2.3468194,2.4313078,-185441.0,-1285202.0,194486.66,-1287887.8,3.948914,2.4283009,305922.56,-4172604.5,67430.35,364257.75
-259796.2,-751874.94,1633507.4,-694635.06,327615.88,-697690.06,-3060225.8,-1254784.4,-1251368.8,1.4226797,-229740.27,-561367.2,-966225.6,129451.51,-3336884.8,3.8474154,0.98413205,-760906.7,-294557.6,-1061909.5,-1150849.2,148751.69,-722481.7,63122.81,-115496.3,-768584.8,-3308643.2,-1161384.8,-385573.0,0.006677444,2.847719,342048.1,-171076.73,-213355.12,1.0646344,4.167372,2.528271,1100294.0,-3522387.2,1020726.3,-522708.66
-1299699.4,-293166.03,94910.93,239160.6,-1591631.0,948585.25,-2144921.0,329533.88,-274673.3,53.69915,-959655.06,410789.38,-1247332.1,523826.56,-3543331.5,24.641644,0.9863902,-1828795.0,-423905.8,-270995.78,-513518.94,771714.3,589574.75,129578.516,-1153016.4,825551.8,-3667584.0,-114457.11,-82400.53,25.268642,-1344445.5,510702.0,-1381606.5,-3523999.8,-1868722.6,172.50523,125.28175,-2685926.2,-3840029.0,569552.94,-1420179.1
-703654.1,237930.12,684542.3,-386088.72,-778120.5,-1338621.1,-2770728.8,180499.78,-669437.56,1.252475,49125.902,-443945.47,-1275852.6,835723.6,-2215870.5,1.7265415,0.98554707,-1149884.6,-254600.12,-970640.94,-1277133.9,-1054266.6,-1042379.3,-147111.83,-775417.9,-1348313.0,-4256100.5,-1366625.6,-658629.8,0.0073158205,2.8801732,302728.0,648389.9,425800.47,1.0572425,3.6659076,2.3489041,-533037.2,-2666529.8,110357.58,-1413996.1
